Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
59,4,7,0,3,25.19299999999998,16,118,34,36,25,106,25.25399999999998,2.622999999999998,1.7689999999999988,9.881999999999993,17,7,5,12,119,10,9,44,5,0.5,32,4.25,6,L,0.21221848739495797,0.2623,0.19655555555555554,0.22459090909090906
59,4,8,0,5,18.360999999999986,16,90,43,42,21,40,20.434999999999985,2.1959999999999984,1.2199999999999993,2.439999999999998,20,5,7,10,97,8,10,16,5,0.5,36,5.25,6,L,0.2106701030927835,0.27449999999999997,0.122,0.1525
59,5,9,0,7,19.885999999999985,15,82,23,14,21,16,20.312999999999985,1.0979999999999994,0.061,3.659999999999997,18,5,1,8,85,5,1,15,6,1,72,6,6,L,0.23897647058823526,0.21959999999999996,0.061,0.24399999999999997
59,5,10,0,10,15.188999999999988,20,73,88,96,93,85,16.34799999999999,0.7929999999999997,0.366,1.2199999999999993,20,5,3,6,80,7,3,6,3,1,36,3,6,L,0.20435,0.11328571428571428,0.122,0.2033333333333333
60,1,2,0,8,22.386999999999983,16,106,114,117,112,46,22.996999999999982,1.0369999999999995,1.8299999999999987,3.659999999999997,19,4,6,11,109,5,7,16,2,0.5,17,2.75,6,L,0.21098165137614677,0.2074,0.2614285714285714,0.22875
60,2,3,0,5,21.166999999999984,10,89,48,47,2,54,24.09499999999998,1.8299999999999987,1.4029999999999991,1.0979999999999994,18,6,4,4,100,7,6,5,5,0,20,5,6,L,0.24094999999999997,0.26142857142857134,0.23383333333333334,0.2196
60,2,4,0,3,21.898999999999983,18,94,33,77,17,32,22.813999999999982,21.898999999999983,4.147999999999997,0.8539999999999996,20,19,11,3,99,93,14,3,5,0,19,4.75,6,L,0.23044444444444442,0.23547311827956988,0.2962857142857142,0.2846666666666667
60,3,5,0,2,12.38299999999999,15,55,51,57,58,83,17.994999999999987,0.488,4.208999999999997,8.295999999999994,20,2,10,13,77,2,17,38,4,0.5,27,3.75,6,L,0.2337012987012987,0.244,0.2475882352941176,0.21831578947368419
60,3,6,0,10,15.920999999999987,18,75,91,94,88,4,16.957999999999988,0.6099999999999999,2.0739999999999985,2.439999999999998,20,2,6,11,80,2,6,12,3,0.5,24,3.75,6,L,0.211975,0.305,0.34566666666666657,0.2033333333333333
60,4,7,0,7,12.74899999999999,11,62,21,14,20,23,13.17599999999999,2.500999999999998,0.488,0.061,13,10,1,1,64,12,1,1,6,1,72,6,6,L,0.205875,0.20841666666666667,0.488,0.061
60,4,8,0,1,25.07099999999998,14,118,82,80,81,12,25.37599999999998,0.244,2.744999999999998,1.3419999999999992,16,4,7,5,120,4,12,7,3,0.5,24,3.75,6,L,0.21146666666666666,0.061,0.22874999999999998,0.1917142857142857
60,5,9,0,2,63.92799999999995,17,293,10,50,49,52,70.51599999999995,0.183,0.9149999999999996,0.9149999999999996,20,1,5,4,320,1,5,5,4,0.5,30,4.5,6,L,0.2203625,0.183,0.183,0.183
60,5,10,0,7,18.177999999999987,13,92,16,17,13,14,18.970999999999986,3.476999999999997,6.465999999999995,3.1719999999999975,15,9,10,9,94,14,24,13,6,1,72,6,6,L,0.2018191489361702,0.2483571428571428,0.26941666666666664,0.24399999999999997
62,1,1,0,8,21.227999999999984,12,103,116,117,118,24,21.593999999999983,0.122,0.5489999999999999,0.9759999999999995,15,1,3,2,107,1,4,2,2,0.5,18,3,6,L,0.20181308411214952,0.122,0.13724999999999998,0.48799999999999977
62,1,2,0,10,18.787999999999986,20,96,90,87,86,34,20.678999999999984,1.1589999999999994,1.4029999999999991,0.6099999999999999,20,5,6,4,105,5,7,6,3,0.5,23,3.5,6,L,0.19694285714285714,0.2318,0.2004285714285714,0.10166666666666667
